objectid,creator,subject,location,latitude,longitude,date,identifier,title,description,image_alt_text,object_transcript,code_1,code_2,code_3,code_4,code_5,code_6,code_7,code_8,code_9,code_10,code_11,code_12,code_13,code_14,combined_codes,display_template,type,format,language,source,rights,rightsstatement,data_curation,project_administration,conceptualization,formal_analysis,methodology,object_location,image_small,image_thumb
46b3e279-8e42-44e6-b6ad-b846fae18412,,,,,,,46b3e279-8e42-44e6-b6ad-b846fae18412.jpg,10557465 10100594727782554 703201934069631975 n,,,,Protests/Marches,,,,,,,,,,,,,,Protests/Marches,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/46b3e279-8e42-44e6-b6ad-b846fae18412.jpg,https://abnow.s3.amazonaws.com/objects/small/46b3e279-8e42-44e6-b6ad-b846fae18412_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/46b3e279-8e42-44e6-b6ad-b846fae18412_th.jpg
09a0210b-7c0f-40c2-b00a-31308673a528,,,,,,,09a0210b-7c0f-40c2-b00a-31308673a528.jpg,20157935 123451121603571 3790590196254732730 o,,,,Police Imagery,Car,Minneapolis,MPD150,,,,,,,,,,,Car; MPD150; Minneapolis; Police Imagery,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/09a0210b-7c0f-40c2-b00a-31308673a528.jpg,https://abnow.s3.amazonaws.com/objects/small/09a0210b-7c0f-40c2-b00a-31308673a528_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/09a0210b-7c0f-40c2-b00a-31308673a528_th.jpg
85f37735-2cfc-4751-a71a-120458975206,,,,,,,85f37735-2cfc-4751-a71a-120458975206.jpg,20988269 10155656899544154 8568366322668692957 o,,,,Safety,Community,Peace,,,,,,,,,,,,Community; Peace; Safety,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/85f37735-2cfc-4751-a71a-120458975206.jpg,https://abnow.s3.amazonaws.com/objects/small/85f37735-2cfc-4751-a71a-120458975206_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/85f37735-2cfc-4751-a71a-120458975206_th.jpg
a803e8c8-7a1c-4e5e-aa26-528c84ec36d4,,,,,,,a803e8c8-7a1c-4e5e-aa26-528c84ec36d4.jpg,20988457 10155656900374154 9079338869930783160 o,,,,Safety,Community,Peace,,,,,,,,,,,,Community; Peace; Safety,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/a803e8c8-7a1c-4e5e-aa26-528c84ec36d4.jpg,https://abnow.s3.amazonaws.com/objects/small/a803e8c8-7a1c-4e5e-aa26-528c84ec36d4_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/a803e8c8-7a1c-4e5e-aa26-528c84ec36d4_th.jpg
8afbff80-2d82-4aa9-a812-75cb1f87b35d,,,,,,,8afbff80-2d82-4aa9-a812-75cb1f87b35d.jpg,20988950 10155656899304154 4165892685622015624 o,,,,Safety,Apparel/Embodiment,,,,,,,,,,,,,Apparel/Embodiment; Safety,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/8afbff80-2d82-4aa9-a812-75cb1f87b35d.jpg,https://abnow.s3.amazonaws.com/objects/small/8afbff80-2d82-4aa9-a812-75cb1f87b35d_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/8afbff80-2d82-4aa9-a812-75cb1f87b35d_th.jpg
9b8c656f-7380-4a02-a68a-a8c6e34e4390,,,,,,,9b8c656f-7380-4a02-a68a-a8c6e34e4390.jpg,20988952 10155656899379154 8712191959992901835 o,,,,Safety,,,,,,,,,,,,,,Safety,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/9b8c656f-7380-4a02-a68a-a8c6e34e4390.jpg,https://abnow.s3.amazonaws.com/objects/small/9b8c656f-7380-4a02-a68a-a8c6e34e4390_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/9b8c656f-7380-4a02-a68a-a8c6e34e4390_th.jpg
b89012dc-1ac6-4bea-b570-7c693fee54d1,,,,,,,b89012dc-1ac6-4bea-b570-7c693fee54d1.jpg,20989004 10155656899444154 5192226596542134691 o,,,,Safety,,,,,,,,,,,,,,Safety,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/b89012dc-1ac6-4bea-b570-7c693fee54d1.jpg,https://abnow.s3.amazonaws.com/objects/small/b89012dc-1ac6-4bea-b570-7c693fee54d1_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/b89012dc-1ac6-4bea-b570-7c693fee54d1_th.jpg
de2cb6d6-9419-4029-a556-c6df7cb5273c,,,,,,,de2cb6d6-9419-4029-a556-c6df7cb5273c.jpg,20989209 10155656899504154 4262846359141496824 o,,,,Safety,,,,,,,,,,,,,,Safety,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/de2cb6d6-9419-4029-a556-c6df7cb5273c.jpg,https://abnow.s3.amazonaws.com/objects/small/de2cb6d6-9419-4029-a556-c6df7cb5273c_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/de2cb6d6-9419-4029-a556-c6df7cb5273c_th.jpg
8c3d283c-b54c-42fc-ab36-dcd22c1d12b0,,,,,,,8c3d283c-b54c-42fc-ab36-dcd22c1d12b0.jpg,21013794 10155656899654154 3716901601124045028 o,,,,Safety,,,,,,,,,,,,,,Safety,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/8c3d283c-b54c-42fc-ab36-dcd22c1d12b0.jpg,https://abnow.s3.amazonaws.com/objects/small/8c3d283c-b54c-42fc-ab36-dcd22c1d12b0_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/8c3d283c-b54c-42fc-ab36-dcd22c1d12b0_th.jpg
23e36c28-a922-4c90-befa-05605bd01c63,,,,,,,23e36c28-a922-4c90-befa-05605bd01c63.jpg,21013802 10155656899974154 558493424395623859 o,,,,Safety,,,,,,,,,,,,,,Safety,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/23e36c28-a922-4c90-befa-05605bd01c63.jpg,https://abnow.s3.amazonaws.com/objects/small/23e36c28-a922-4c90-befa-05605bd01c63_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/23e36c28-a922-4c90-befa-05605bd01c63_th.jpg
e3dadc5e-c7b9-4b25-993e-1f0c5d4b9ffc,,,,,,,e3dadc5e-c7b9-4b25-993e-1f0c5d4b9ffc.jpg,21014169 10155656899699154 292507958341384080 o,,,,Safety,,,,,,,,,,,,,,Safety,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/e3dadc5e-c7b9-4b25-993e-1f0c5d4b9ffc.jpg,https://abnow.s3.amazonaws.com/objects/small/e3dadc5e-c7b9-4b25-993e-1f0c5d4b9ffc_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/e3dadc5e-c7b9-4b25-993e-1f0c5d4b9ffc_th.jpg
1ebfeaaa-50d7-4f1f-bbfb-a7c669e05aef,,,,,,,1ebfeaaa-50d7-4f1f-bbfb-a7c669e05aef.jpg,21016064 10155656900234154 4927524645442772588 o,,,,Safety,,,,,,,,,,,,,,Safety,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/1ebfeaaa-50d7-4f1f-bbfb-a7c669e05aef.jpg,https://abnow.s3.amazonaws.com/objects/small/1ebfeaaa-50d7-4f1f-bbfb-a7c669e05aef_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/1ebfeaaa-50d7-4f1f-bbfb-a7c669e05aef_th.jpg
2cffcb14-d21f-4975-87de-3177d52c6a43,,,,,,,2cffcb14-d21f-4975-87de-3177d52c6a43.jpg,21055098 10155656900514154 6264587115919576009 o,,,,Safety,,,,,,,,,,,,,,Safety,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/2cffcb14-d21f-4975-87de-3177d52c6a43.jpg,https://abnow.s3.amazonaws.com/objects/small/2cffcb14-d21f-4975-87de-3177d52c6a43_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/2cffcb14-d21f-4975-87de-3177d52c6a43_th.jpg
5dc8a598-3fb5-46ba-81b1-8d09e51d2b8d,,,,,,,5dc8a598-3fb5-46ba-81b1-8d09e51d2b8d.jpg,21055218 10155656900429154 8020642038246592730 o,,,,Safety,,,,,,,,,,,,,,Safety,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/5dc8a598-3fb5-46ba-81b1-8d09e51d2b8d.jpg,https://abnow.s3.amazonaws.com/objects/small/5dc8a598-3fb5-46ba-81b1-8d09e51d2b8d_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/5dc8a598-3fb5-46ba-81b1-8d09e51d2b8d_th.jpg
64836e9a-62cc-4938-bdcd-3e541395c550,,,,,,,64836e9a-62cc-4938-bdcd-3e541395c550.jpg,21055271 10155656900119154 8362652148130096692 o,,,,Safety,,,,,,,,,,,,,,Safety,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/64836e9a-62cc-4938-bdcd-3e541395c550.jpg,https://abnow.s3.amazonaws.com/objects/small/64836e9a-62cc-4938-bdcd-3e541395c550_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/64836e9a-62cc-4938-bdcd-3e541395c550_th.jpg
30ae6c6b-0ed6-4b58-b96c-8128d72c0514,,,,,,,30ae6c6b-0ed6-4b58-b96c-8128d72c0514.jpg,21055282 10155656899264154 326098513768653043 o,,,,Safety,Peace,,,,,,,,,,,,,Peace; Safety,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/30ae6c6b-0ed6-4b58-b96c-8128d72c0514.jpg,https://abnow.s3.amazonaws.com/objects/small/30ae6c6b-0ed6-4b58-b96c-8128d72c0514_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/30ae6c6b-0ed6-4b58-b96c-8128d72c0514_th.jpg
491be799-0812-477c-8a0e-dcef21eb643d,,,,,,,491be799-0812-477c-8a0e-dcef21eb643d.jpg,21055855 10155656899899154 3328908644693723325 o,,,,Safety,,,,,,,,,,,,,,Safety,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/491be799-0812-477c-8a0e-dcef21eb643d.jpg,https://abnow.s3.amazonaws.com/objects/small/491be799-0812-477c-8a0e-dcef21eb643d_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/491be799-0812-477c-8a0e-dcef21eb643d_th.jpg
52e4c447-13d0-4a26-b775-ea6bd6d9eb11,,,,,,,52e4c447-13d0-4a26-b775-ea6bd6d9eb11.jpg,21082841 10155656900794154 297343284159297245 o,,,,Safety,,,,,,,,,,,,,,Safety,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/52e4c447-13d0-4a26-b775-ea6bd6d9eb11.jpg,https://abnow.s3.amazonaws.com/objects/small/52e4c447-13d0-4a26-b775-ea6bd6d9eb11_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/52e4c447-13d0-4a26-b775-ea6bd6d9eb11_th.jpg
14ac6ace-ca3e-4800-b129-b6ea493ddf56,,,,,,,14ac6ace-ca3e-4800-b129-b6ea493ddf56.jpg,21082999 10155656899794154 8370589562484819865 o,,,,Safety,,,,,,,,,,,,,,Safety,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/14ac6ace-ca3e-4800-b129-b6ea493ddf56.jpg,https://abnow.s3.amazonaws.com/objects/small/14ac6ace-ca3e-4800-b129-b6ea493ddf56_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/14ac6ace-ca3e-4800-b129-b6ea493ddf56_th.jpg
3e6027ea-1a7d-4403-8c18-6834ec4c8ef4,,,,,,,3e6027ea-1a7d-4403-8c18-6834ec4c8ef4.jpg,21083539 10155656900044154 7898522071807934572 o,,,,Safety,,,,,,,,,,,,,,Safety,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/3e6027ea-1a7d-4403-8c18-6834ec4c8ef4.jpg,https://abnow.s3.amazonaws.com/objects/small/3e6027ea-1a7d-4403-8c18-6834ec4c8ef4_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/3e6027ea-1a7d-4403-8c18-6834ec4c8ef4_th.jpg
0fc24640-3af5-4896-989e-a2f090905e6c,,,,,,,0fc24640-3af5-4896-989e-a2f090905e6c.jpg,21106528 1739888376024880 77341338984293277 n,,,,SONG,Slogans,No Jails/Bail,,,,,,,,,,,,No Jails/Bail; SONG; Slogans,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/0fc24640-3af5-4896-989e-a2f090905e6c.jpg,https://abnow.s3.amazonaws.com/objects/small/0fc24640-3af5-4896-989e-a2f090905e6c_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/0fc24640-3af5-4896-989e-a2f090905e6c_th.jpg
2b23ffe9-1732-4a54-9fbc-4c4afb048173,,,,,,,2b23ffe9-1732-4a54-9fbc-4c4afb048173.jpg,22366272 144804029468280 5040518712688207212 n,,,,MPD150,RJ/TJ,Art,,,,,,,,,,,,Art; MPD150; RJ/TJ,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/2b23ffe9-1732-4a54-9fbc-4c4afb048173.jpg,https://abnow.s3.amazonaws.com/objects/small/2b23ffe9-1732-4a54-9fbc-4c4afb048173_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/2b23ffe9-1732-4a54-9fbc-4c4afb048173_th.jpg
b11cdc46-97f3-4e0a-b4c5-bd31f19d169b,,,,,,,b11cdc46-97f3-4e0a-b4c5-bd31f19d169b.jpg,images-2,,,,Prison Imagery,Organizations,Critical Resistance,Carceral Imagery,Barb Wire/Fences/Walls,,,,,,,,,,Barb Wire/Fences/Walls; Carceral Imagery; Critical Resistance; Organizations; Prison Imagery,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/b11cdc46-97f3-4e0a-b4c5-bd31f19d169b.jpg,https://abnow.s3.amazonaws.com/objects/small/b11cdc46-97f3-4e0a-b4c5-bd31f19d169b_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/b11cdc46-97f3-4e0a-b4c5-bd31f19d169b_th.jpg
f0d77c48-f6c9-4feb-a592-e3bee3655ea1,,,,,,,f0d77c48-f6c9-4feb-a592-e3bee3655ea1.jpg,images,,,,Animals,Organizations,Earth,Air,Birds,,,,,,,,,,Air; Animals; Birds; Earth; Organizations,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/f0d77c48-f6c9-4feb-a592-e3bee3655ea1.jpg,https://abnow.s3.amazonaws.com/objects/small/f0d77c48-f6c9-4feb-a592-e3bee3655ea1_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/f0d77c48-f6c9-4feb-a592-e3bee3655ea1_th.jpg
1474fa58-cf05-47c0-8e2a-c94b94f6cbb4,,,,,,,1474fa58-cf05-47c0-8e2a-c94b94f6cbb4.jpg,imagine-no-506,,,,Slogans,Peace,No Jails/Bail,Art,,,,,,,,,,,Art; No Jails/Bail; Peace; Slogans,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/1474fa58-cf05-47c0-8e2a-c94b94f6cbb4.jpg,https://abnow.s3.amazonaws.com/objects/small/1474fa58-cf05-47c0-8e2a-c94b94f6cbb4_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/1474fa58-cf05-47c0-8e2a-c94b94f6cbb4_th.jpg
7e529e31-b66e-4030-bed8-42074e62eec1,,,,,,,7e529e31-b66e-4030-bed8-42074e62eec1.jpg,IMG 0722,,,,Fire,Slogans,Humor,Art,,,,,,,,,,,Art; Fire; Humor; Slogans,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/7e529e31-b66e-4030-bed8-42074e62eec1.jpg,https://abnow.s3.amazonaws.com/objects/small/7e529e31-b66e-4030-bed8-42074e62eec1_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/7e529e31-b66e-4030-bed8-42074e62eec1_th.jpg
9d89debb-71a5-41bd-99d4-c9b75637bec4,,,,,,,9d89debb-71a5-41bd-99d4-c9b75637bec4.jpg,IMG 0723,,,,Police Imagery,Fire,Police Violence,,,,,,,,,,,,Fire; Police Imagery; Police Violence,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/9d89debb-71a5-41bd-99d4-c9b75637bec4.jpg,https://abnow.s3.amazonaws.com/objects/small/9d89debb-71a5-41bd-99d4-c9b75637bec4_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/9d89debb-71a5-41bd-99d4-c9b75637bec4_th.jpg
ef19585f-7703-4594-a551-728c7f8b2ab2,,,,,,,ef19585f-7703-4594-a551-728c7f8b2ab2.jpg,IMG 1252,,,,Community,BLM,Billboards,,,,,,,,,,,,BLM; Billboards; Community,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/ef19585f-7703-4594-a551-728c7f8b2ab2.jpg,https://abnow.s3.amazonaws.com/objects/small/ef19585f-7703-4594-a551-728c7f8b2ab2_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/ef19585f-7703-4594-a551-728c7f8b2ab2_th.jpg
53b20ff1-bc1e-4490-bbd2-a22782c65f1e,,,,,,,53b20ff1-bc1e-4490-bbd2-a22782c65f1e.jpg,IMG 1809,,,,Environment,Animals,Prison Imagery,Earth,Air,Carceral Imagery,Birds,Bars,Elements,Art,,,,,Air; Animals; Art; Bars; Birds; Carceral Imagery; Earth; Elements; Environment; Prison Imagery,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/53b20ff1-bc1e-4490-bbd2-a22782c65f1e.jpg,https://abnow.s3.amazonaws.com/objects/small/53b20ff1-bc1e-4490-bbd2-a22782c65f1e_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/53b20ff1-bc1e-4490-bbd2-a22782c65f1e_th.jpg
3b515d11-e268-424f-86d3-8a72c10fcd53,,,,,,,3b515d11-e268-424f-86d3-8a72c10fcd53.jpg,IMG 4057,,,,Fire,Humor,,,,,,,,,,,,,Fire; Humor,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/3b515d11-e268-424f-86d3-8a72c10fcd53.jpg,https://abnow.s3.amazonaws.com/objects/small/3b515d11-e268-424f-86d3-8a72c10fcd53_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/3b515d11-e268-424f-86d3-8a72c10fcd53_th.jpg
54b7ee77-6e3e-49cc-910f-c36a8408fdf4,,,,,,,54b7ee77-6e3e-49cc-910f-c36a8408fdf4.jpg,DF29C750-6489-4055-AA49-817E99FE320E,,,,Prison Imagery,Community,RJ/TJ,Art,,,,,,,,,,,Art; Community; Prison Imagery; RJ/TJ,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/54b7ee77-6e3e-49cc-910f-c36a8408fdf4.jpg,https://abnow.s3.amazonaws.com/objects/small/54b7ee77-6e3e-49cc-910f-c36a8408fdf4_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/54b7ee77-6e3e-49cc-910f-c36a8408fdf4_th.jpg
87342442-2072-43e4-996d-491b4feb406d,,,,,,,87342442-2072-43e4-996d-491b4feb406d.jpg,freemarissa1-e1392790674566,,,,Protests/Marches,Slogans,BLM,Art,,,,,,,,,,,Art; BLM; Protests/Marches; Slogans,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/87342442-2072-43e4-996d-491b4feb406d.jpg,https://abnow.s3.amazonaws.com/objects/small/87342442-2072-43e4-996d-491b4feb406d_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/87342442-2072-43e4-996d-491b4feb406d_th.jpg
a0462af3-9893-4846-b8ca-8798f5da28f7,,,,,,,a0462af3-9893-4846-b8ca-8798f5da28f7.jpg,Fig 1.1,,,,Community,RJ/TJ,Art,,,,,,,,,,,,Art; Community; RJ/TJ,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/a0462af3-9893-4846-b8ca-8798f5da28f7.jpg,https://abnow.s3.amazonaws.com/objects/small/a0462af3-9893-4846-b8ca-8798f5da28f7_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/a0462af3-9893-4846-b8ca-8798f5da28f7_th.jpg
531b983f-3068-4567-a8a8-b9b84fc59105,,,,,,,531b983f-3068-4567-a8a8-b9b84fc59105.jpg,Fuck the cops my grief is not a call for policing,,,,Protests/Marches,Police Imagery,Slogans,FTP,,,,,,,,,,,FTP; Police Imagery; Protests/Marches; Slogans,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/531b983f-3068-4567-a8a8-b9b84fc59105.jpg,https://abnow.s3.amazonaws.com/objects/small/531b983f-3068-4567-a8a8-b9b84fc59105_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/531b983f-3068-4567-a8a8-b9b84fc59105_th.jpg
449a88d7-fe54-48bf-87ca-5e650cb94b42,,,,,,,449a88d7-fe54-48bf-87ca-5e650cb94b42.jpg,Graphic for NBT plays t580,,,,BLM,Trayvon Martin,Art,,,,,,,,,,,,Art; BLM; Trayvon Martin,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/449a88d7-fe54-48bf-87ca-5e650cb94b42.jpg,https://abnow.s3.amazonaws.com/objects/small/449a88d7-fe54-48bf-87ca-5e650cb94b42_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/449a88d7-fe54-48bf-87ca-5e650cb94b42_th.jpg
a417c6d6-e75d-4b74-98c2-5c4afc60218d,,,,,,,a417c6d6-e75d-4b74-98c2-5c4afc60218d.jpg,harpersphoto1,,,,Prison Imagery,Bars,,,,,,,,,,,,,Bars; Prison Imagery,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/a417c6d6-e75d-4b74-98c2-5c4afc60218d.jpg,https://abnow.s3.amazonaws.com/objects/small/a417c6d6-e75d-4b74-98c2-5c4afc60218d_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/a417c6d6-e75d-4b74-98c2-5c4afc60218d_th.jpg
033cb5a2-35ab-457b-a9f6-a76ab523efca,,,,,,,033cb5a2-35ab-457b-a9f6-a76ab523efca.jpg,Highlander-1,,,,Community,Organizations,Highlander,,,,,,,,,,,,Community; Highlander; Organizations,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/033cb5a2-35ab-457b-a9f6-a76ab523efca.jpg,https://abnow.s3.amazonaws.com/objects/small/033cb5a2-35ab-457b-a9f6-a76ab523efca_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/033cb5a2-35ab-457b-a9f6-a76ab523efca_th.jpg
68df2876-16bd-4d67-a89e-275fbb0d9380,,,,,,,68df2876-16bd-4d67-a89e-275fbb0d9380.jpg,hurricane-katrina-victims water rising roof,,,,Environment,Water,Elements,Infrastructure/Needs,,,,,,,,,,,Elements; Environment; Infrastructure/Needs; Water,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/68df2876-16bd-4d67-a89e-275fbb0d9380.jpg,https://abnow.s3.amazonaws.com/objects/small/68df2876-16bd-4d67-a89e-275fbb0d9380_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/68df2876-16bd-4d67-a89e-275fbb0d9380_th.jpg
9ff3702d-894c-4111-927a-c15f029d41ae,,,,,,,9ff3702d-894c-4111-927a-c15f029d41ae.jpg,i-am-trayvon,,,,Posters,BLM,Trayvon Martin,Art,,,,,,,,,,,Art; BLM; Posters; Trayvon Martin,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/9ff3702d-894c-4111-927a-c15f029d41ae.jpg,https://abnow.s3.amazonaws.com/objects/small/9ff3702d-894c-4111-927a-c15f029d41ae_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/9ff3702d-894c-4111-927a-c15f029d41ae_th.jpg
42a658c3-1439-4c2d-a2bf-e885f6390f3c,,,,,,,42a658c3-1439-4c2d-a2bf-e885f6390f3c.jpg,image001,,,,Academia,Events,Chicago,,,,,,,,,,,,Academia; Chicago; Events,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/42a658c3-1439-4c2d-a2bf-e885f6390f3c.jpg,https://abnow.s3.amazonaws.com/objects/small/42a658c3-1439-4c2d-a2bf-e885f6390f3c_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/42a658c3-1439-4c2d-a2bf-e885f6390f3c_th.jpg
d36b4986-e18d-49e8-b254-427c05e49bc9,,,,,,,d36b4986-e18d-49e8-b254-427c05e49bc9.jpg,images-1,,,,Animals,Prison Imagery,Carceral Imagery,Birds,Bars,,,,,,,,,,Animals; Bars; Birds; Carceral Imagery; Prison Imagery,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/d36b4986-e18d-49e8-b254-427c05e49bc9.jpg,https://abnow.s3.amazonaws.com/objects/small/d36b4986-e18d-49e8-b254-427c05e49bc9_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/d36b4986-e18d-49e8-b254-427c05e49bc9_th.jpg
3308b636-9ec5-4465-9db0-72a5e5157db6,,,,,,,3308b636-9ec5-4465-9db0-72a5e5157db6.jpg,IMG 5646,,,,Organizations,Highlander,Archival/Era,,,,,,,,,,,,Archival/Era; Highlander; Organizations,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/3308b636-9ec5-4465-9db0-72a5e5157db6.jpg,https://abnow.s3.amazonaws.com/objects/small/3308b636-9ec5-4465-9db0-72a5e5157db6_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/3308b636-9ec5-4465-9db0-72a5e5157db6_th.jpg
76463743-20d3-4246-9a00-cbc44299df94,,,,,,,76463743-20d3-4246-9a00-cbc44299df94.jpg,IMG 5648,,,,Protests/Marches,Safety,Community,Archival/Era,,,,,,,,,,,Archival/Era; Community; Protests/Marches; Safety,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/76463743-20d3-4246-9a00-cbc44299df94.jpg,https://abnow.s3.amazonaws.com/objects/small/76463743-20d3-4246-9a00-cbc44299df94_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/76463743-20d3-4246-9a00-cbc44299df94_th.jpg
063396ec-179c-43ff-ad4c-a77d79146243,,,,,,,063396ec-179c-43ff-ad4c-a77d79146243.jpg,IMG 8879,,,,Slogans,FTP,Humor,,,,,,,,,,,,FTP; Humor; Slogans,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/063396ec-179c-43ff-ad4c-a77d79146243.jpg,https://abnow.s3.amazonaws.com/objects/small/063396ec-179c-43ff-ad4c-a77d79146243_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/063396ec-179c-43ff-ad4c-a77d79146243_th.jpg
